NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
69008001;ANCY_SAPC;45.843333;4.508167;626;20230101;0.0;1;10.3;1;722;9;15.4;1;1109;9;12.5;1;12.9;1;5.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230102;5.6;1;6.9;1;1750;9;12.3;1;1215;9;9.5;1;9.6;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230103;0.0;1;5.2;1;806;9;8.7;1;1139;9;6.1;1;7.0;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230104;0.2;1;4.2;1;343;9;10.3;1;1337;9;8.0;1;7.3;1;6.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230105;2.6;1;8.0;1;432;9;9.9;1;1224;9;8.6;1;9.0;1;1.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230106;0.0;1;6.9;1;1744;9;8.2;1;1332;9;7.3;1;7.6;1;1.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230107;1.8;1;5.1;1;204;9;12.5;1;1142;9;8.5;1;8.8;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230108;5.2;1;7.3;1;2000;9;11.3;1;1107;9;9.2;1;9.3;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230109;1.0;1;3.3;1;1624;9;5.8;1;1108;9;4.3;1;4.6;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230110;0.0;1;1.6;1;806;9;9.4;1;543;9;4.7;1;5.5;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230111;0.6;1;4.9;1;1814;9;10.3;1;920;9;7.5;1;7.6;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230112;0.0;1;4.2;1;131;9;9.5;1;1015;9;7.2;1;6.9;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230113;0.0;1;6.2;1;1705;9;9.8;1;927;9;7.7;1;8.0;1;3.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230114;0.4;1;4.7;1;605;9;11.6;1;2353;9;9.0;1;8.2;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230115;4.0;1;2.5;1;1025;9;11.1;1;619;9;5.4;1;6.8;1;8.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230116;2.0;1;2.3;1;2039;9;6.2;1;1022;9;3.6;1;4.3;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230117;1.8;1;-0.7;1;700;9;5.4;1;1123;9;2.1;1;2.4;1;6.1;1;;;;;237;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230118;4.6;1;-3.8;1;1730;9;0.9;1;603;9;-1.3;1;-1.5;1;4.7;1;;;;;965;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230119;0.2;1;-3.9;1;2026;9;0.6;1;1402;9;-2.0;1;-1.7;1;4.5;1;;;;;1303;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230120;1.6;1;-4.0;1;2258;9;-0.6;1;1146;9;-2.0;1;-2.3;1;3.4;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230121;0.0;1;-2.2;1;553;9;0.9;1;1239;9;-1.5;1;-0.7;1;3.1;1;;;;;1243;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230122;0.0;1;-3.9;1;328;9;-2.0;1;2034;9;-2.9;1;-3.0;1;1.9;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230123;0.0;1;-2.5;1;1801;9;-1.0;1;1036;9;-1.5;1;-1.8;1;1.5;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230124;0.0;1;-1.4;1;22;9;0.8;1;1032;9;-0.4;1;-0.3;1;2.2;1;;;;;1054;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230125;0.2;1;-1.0;1;708;9;-0.2;1;1125;9;-0.6;1;-0.6;1;0.8;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230126;0.0;1;-2.5;1;1734;9;-1.0;1;1029;9;-1.8;1;-1.8;1;1.5;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230127;0.0;1;-4.0;1;211;9;-2.1;1;2052;9;-3.0;1;-3.1;1;1.9;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230128;0.0;1;-2.7;1;305;9;-0.6;1;1151;9;-1.5;1;-1.7;1;2.1;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230129;0.0;1;-1.9;1;505;9;-0.3;1;1336;9;-1.5;1;-1.1;1;1.6;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230130;0.0;1;-5.0;1;627;9;1.4;1;1251;9;-0.9;1;-1.8;1;6.4;1;;;;;684;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230131;0.0;1;0.1;1;1806;9;6.6;1;1334;9;2.7;1;3.4;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230201;0.0;1;0.5;1;342;9;4.3;1;1221;9;2.6;1;2.4;1;3.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230202;0.0;1;0.9;1;658;9;6.5;1;1137;9;3.7;1;3.7;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230203;0.0;1;1.1;1;1743;9;7.4;1;1341;9;3.5;1;4.3;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230204;0.0;1;0.5;1;2022;9;7.9;1;1116;9;5.4;1;4.2;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230205;1.0;1;3.4;1;1800;9;6.2;1;1406;9;4.3;1;4.8;1;2.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230206;0.0;1;1.4;1;457;9;3.6;1;1357;9;1.7;1;2.5;1;2.2;1;;;;;137;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230207;0.0;1;-2.8;1;820;9;5.5;1;1303;9;0.8;1;1.4;1;8.3;1;;;;;636;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230208;0.0;1;-4.5;1;603;9;4.4;1;1318;9;-0.5;1;-0.1;1;8.9;1;;;;;864;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230209;0.0;1;-1.9;1;2207;9;6.5;1;1316;9;1.9;1;2.3;1;8.4;1;;;;;338;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230210;0.0;1;-2.9;1;2;9;5.4;1;1238;9;0.5;1;1.3;1;8.3;1;;;;;724;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230211;0.0;1;-1.4;1;319;9;7.8;1;1425;9;2.0;1;3.2;1;9.2;1;;;;;458;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230212;0.0;1;0.8;1;1922;9;9.3;1;1345;9;3.5;1;5.1;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230213;0.0;1;2.1;1;2100;9;13.2;1;1502;9;6.6;1;7.7;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230214;0.0;1;2.6;1;636;9;12.3;1;1504;9;7.4;1;7.5;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230215;0.0;1;2.8;1;442;9;12.4;1;1405;9;7.4;1;7.6;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230216;0.0;1;6.6;1;2333;9;15.4;1;1239;9;10.7;1;11.0;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230217;0.0;1;8.1;1;113;9;13.6;1;1226;9;10.4;1;10.9;1;5.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230218;0.0;1;8.8;1;1754;9;13.7;1;1406;9;9.9;1;11.3;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230219;0.0;1;6.7;1;719;9;9.0;1;1133;9;7.2;1;7.9;1;2.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230220;0.0;1;3.7;1;237;9;14.5;1;1358;9;7.9;1;9.1;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230221;0.0;1;4.7;1;704;9;11.0;1;1515;9;7.6;1;7.9;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230222;1.4;1;6.3;1;2332;9;10.7;1;1257;9;8.7;1;8.5;1;4.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230223;0.2;1;6.4;1;553;9;9.5;1;1347;9;7.6;1;8.0;1;3.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230224;0.2;1;5.8;1;320;9;11.1;1;1218;9;7.1;1;8.5;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230225;0.0;1;1.2;1;307;9;7.2;1;1229;9;3.0;1;4.2;1;6.0;1;;;;;45;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230226;0.0;1;-2.8;1;704;9;0.6;1;1219;9;-1.2;1;-1.1;1;3.4;1;;;;;1271;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230227;0.0;1;-4.2;1;648;9;4.6;1;1449;9;-1.1;1;0.2;1;8.8;1;;;;;973;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230228;0.0;1;-4.6;1;155;9;1.6;1;1301;9;-1.8;1;-1.5;1;6.2;1;;;;;1224;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230301;0.0;1;-5.4;1;358;9;1.3;1;1420;9;-1.5;1;-2.1;1;6.7;1;;;;;984;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230302;0.0;1;-2.1;1;228;9;7.1;1;1414;9;1.3;1;2.5;1;9.2;1;;;;;625;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230303;0.0;1;-2.3;1;549;9;5.4;1;1350;9;2.0;1;1.6;1;7.7;1;;;;;465;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230304;0.0;1;2.7;1;157;9;8.7;1;1420;9;4.8;1;5.7;1;6.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230305;0.0;1;-2.3;1;624;9;6.3;1;1509;9;1.9;1;2.0;1;8.6;1;;;;;470;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230306;0.0;1;-1.2;1;325;9;7.5;1;1427;9;2.4;1;3.2;1;8.7;1;;;;;381;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230307;0.8;1;-0.4;1;522;9;6.1;1;1117;9;2.6;1;2.9;1;6.5;1;;;;;46;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230308;9.6;1;0.3;1;2314;9;13.7;1;1638;9;9.4;1;7.0;1;13.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230309;3.0;1;7.6;1;642;9;15.9;1;1145;9;10.8;1;11.8;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230310;13.2;1;4.3;1;1759;9;12.1;1;1341;9;7.5;1;8.2;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230311;4.0;1;3.7;1;2116;9;8.2;1;27;9;5.8;1;6.0;1;4.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230312;1.6;1;7.0;1;1809;9;14.5;1;1441;9;10.1;1;10.8;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230313;11.6;1;9.3;1;1837;9;22.0;1;1259;9;13.9;1;15.7;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230314;4.4;1;5.2;1;932;9;9.4;1;1351;9;6.5;1;7.3;1;4.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230315;0.0;1;0.7;1;452;9;9.8;1;1437;9;5.0;1;5.3;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230316;0.0;1;1.7;1;548;9;17.0;1;1500;9;8.9;1;9.4;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230317;0.0;1;7.0;1;544;9;14.8;1;1400;9;10.5;1;10.9;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230318;0.0;1;7.5;1;259;9;16.4;1;1345;9;11.1;1;12.0;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230319;2.0;1;7.6;1;1800;9;13.5;1;1321;9;8.9;1;10.6;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230320;0.0;1;2.0;1;600;9;11.0;1;1526;9;7.1;1;6.5;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230321;0.0;1;4.2;1;301;9;16.0;1;1316;9;10.2;1;10.1;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230322;0.0;1;7.8;1;143;9;20.4;1;1221;9;14.3;1;14.1;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230323;0.4;1;13.3;1;458;9;18.2;1;1439;9;14.8;1;15.8;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230324;0.6;1;9.8;1;1349;9;13.1;1;911;9;11.0;1;11.5;1;3.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230325;1.0;1;6.8;1;439;9;13.7;1;1313;9;9.7;1;10.3;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230326;11.4;1;4.9;1;1800;9;12.1;1;1015;9;7.8;1;8.5;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230327;0.0;1;2.6;1;655;9;4.4;1;959;9;3.1;1;3.5;1;1.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230328;0.0;1;0.1;1;129;9;11.7;1;1538;9;6.4;1;5.9;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230329;0.0;1;7.9;1;2116;9;19.8;1;1322;9;14.4;1;13.9;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230330;0.0;1;12.0;1;641;9;18.2;1;1446;9;15.0;1;15.1;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230331;1.8;1;7.2;1;1538;9;15.5;1;1117;9;11.6;1;11.4;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230401;5.4;1;5.5;1;1357;9;11.8;1;1205;9;6.9;1;8.7;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230402;2.6;1;4.9;1;342;9;7.2;1;1255;9;5.5;1;6.1;1;2.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230403;0.0;1;4.2;1;1800;9;8.4;1;1218;9;4.7;1;6.3;1;4.2;1;;;;;41;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230404;0.0;1;-2.9;1;525;9;9.7;1;1433;9;3.1;1;3.4;1;12.6;1;;;;;446;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230405;0.0;1;-0.6;1;319;9;11.0;1;1427;9;5.1;1;5.2;1;11.6;1;;;;;226;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230406;0.2;1;3.7;1;215;9;13.1;1;1243;9;8.6;1;8.4;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230407;0.0;1;5.7;1;552;9;13.2;1;1343;9;7.6;1;9.5;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230408;0.0;1;2.7;1;159;9;13.9;1;1409;9;7.9;1;8.3;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230409;0.0;1;4.5;1;243;9;16.4;1;1459;9;10.1;1;10.5;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230410;1.0;1;7.5;1;423;9;17.6;1;1259;9;13.2;1;12.6;1;10.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230411;0.0;1;6.6;1;411;9;13.4;1;1419;9;9.9;1;10.0;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230412;2.0;1;8.0;1;2106;9;12.5;1;1001;9;9.6;1;10.3;1;4.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230413;0.2;1;2.5;1;517;9;10.6;1;1436;9;5.6;1;6.6;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230414;5.4;1;2.8;1;2314;9;10.4;1;1454;9;6.2;1;6.6;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230415;4.2;1;4.5;1;745;9;7.4;1;859;9;5.8;1;6.0;1;2.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230416;0.0;1;3.0;1;456;9;7.6;1;904;9;5.3;1;5.3;1;4.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230417;0.0;1;4.4;1;2010;9;10.9;1;1515;9;7.5;1;7.7;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230418;0.0;1;4.3;1;141;9;14.0;1;1551;9;8.8;1;9.2;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230419;0.0;1;6.9;1;528;9;18.0;1;1552;9;12.6;1;12.5;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230420;3.2;1;5.3;1;916;9;12.6;1;1633;9;7.8;1;9.0;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230421;0.0;1;2.9;1;351;9;17.4;1;1150;9;10.7;1;10.2;1;14.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230422;5.8;1;10.2;1;2306;9;16.4;1;1226;9;11.7;1;13.3;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230423;2.6;1;7.0;1;353;9;17.6;1;1153;9;11.1;1;12.3;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230424;0.0;1;6.8;1;537;9;13.9;1;1338;9;10.0;1;10.4;1;7.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230425;0.0;1;6.0;1;237;9;14.4;1;1407;9;9.4;1;10.2;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230426;0.0;1;5.2;1;319;9;17.8;1;1514;9;11.7;1;11.5;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230427;0.0;1;9.9;1;517;9;20.8;1;1525;9;15.6;1;15.4;1;10.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230428;17.3;1;14.7;1;109;9;24.5;1;1427;9;18.1;1;19.6;1;9.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230429;1.2;1;13.0;1;515;9;17.4;1;1641;9;13.9;1;15.2;1;4.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69008001;ANCY_SAPC;45.843333;4.508167;626;20230430;0.2;1;8.3;1;450;9;17.4;1;1649;9;11.7;1;12.9;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
